211161009,fury_credits-linked-accounts-revert,2019-09-26 18:55:23,2021-11-30 12:55:00,2022-01-19 15:03:38
440544535,fury_consumer-bhv-negativizados-fda,2021-12-21 14:27:39,2021-12-21 14:27:47,2022-01-18 16:50:32
417603178,fury_fda-test-clari,2021-10-15 18:47:39,2021-10-15 18:47:46,2021-10-15 18:47:51
429803959,fury_credit-card-request-ios,2021-11-19 13:17:08,2021-11-23 14:21:27,2022-01-18 13:54:15
421470373,fury_fda-proyecto-mla,2021-10-26 14:59:58,2021-10-26 15:00:14,2021-10-26 15:00:19
429894630,fury_credit-card-activation-journey,2021-11-19 18:17:30,2021-11-19 18:49:18,2021-11-19 18:49:19
435470164,fury_credit-card-user-installed-app,2021-12-06 11:27:10,2021-12-06 11:27:24,2021-12-06 11:27:22
232818425,fury_credit-card-statements-wrapper,2020-01-09 13:42:32,2022-01-10 15:03:30,2022-01-14 19:58:43
426257815,fury_credits-risk-infra-tester,2021-11-09 14:19:27,2021-11-09 16:33:09,2021-11-09 16:33:05
430849891,fury_retogo-ounboarding,2021-11-22 20:08:08,2021-12-09 13:27:41,2021-12-22 23:31:51
419829000,fury_credits-infraction-notifier,2021-10-21 18:07:42,2022-01-07 19:54:58,2022-01-16 00:53:43
303481677,fury_fda-mana-test,2020-10-12 18:38:58,2020-10-12 18:39:10,2021-03-11 21:03:46
350453651,fury_mau-insertion-control,2021-03-22 18:46:14,2021-04-20 13:44:03,2021-05-06 14:25:40
255955806,fury_credit-card-upgrade-android,2020-04-15 15:16:12,2021-12-23 21:36:50,2022-01-04 17:51:41
383503046,fury_credits-credit-pricing-engine,2021-07-06 14:46:40,2021-12-22 19:06:49,2022-01-10 19:02:50
395776995,fury_credits-adhoc-communications,2021-08-13 19:49:59,2021-08-13 20:52:36,2021-10-29 22:37:45
188467548,fury_risk-merchant,2019-05-24 18:10:58,2022-01-03 18:01:51,2022-01-17 17:57:14
304002157,fury_credits-tech-decisions,2020-10-14 12:04:00,2020-10-14 12:13:25,2020-10-14 12:13:22
374760935,fury_credits-pricing,2021-06-07 18:18:13,2021-06-07 18:18:33,2021-09-01 17:52:13
97955229,fury_credits-accounting,2017-07-21 14:15:17,2022-01-10 23:02:04,2022-01-19 12:17:13
165912496,fury_credits-charges,2019-01-15 19:42:09,2021-12-22 17:09:49,2021-12-20 22:24:22
226104417,fury_credits-collection-events,2019-12-05 13:06:36,2021-12-02 20:07:59,2021-12-22 00:18:02
279919272,fury_credits-open-market-pricing,2020-07-15 16:24:32,2022-01-10 11:47:37,2022-01-19 14:52:25
297989615,fury_credit-card-contracts,2020-09-23 14:05:04,2022-01-10 18:50:27,2022-01-10 18:50:24
283263545,fury_credits-user-financial-data,2020-07-28 16:09:10,2022-01-04 13:35:28,2022-01-19 13:21:26
233600830,fury_credit-card-statements-android,2020-01-13 13:22:54,2021-10-22 14:07:13,2022-01-14 20:29:35
297772150,fury_credit-card-tech-decisions,2020-09-22 21:05:42,2020-10-28 16:28:57,2020-10-28 16:28:55
380354344,fury_cadastro-masivo,2021-06-25 21:08:45,2021-06-30 20:42:06,2021-06-30 20:42:03
263049547,fury_credits-frontend-documents,2020-05-11 13:24:29,2021-11-18 20:08:49,2022-01-19 15:03:18
368996206,fury_credits-domain-model,2021-05-19 20:41:27,2021-06-30 21:25:16,2021-11-02 12:55:03
232860339,fury_credit-card-statements-ios,2020-01-09 17:01:52,2021-11-29 20:58:45,2022-01-18 13:35:55
393374336,fury_credits-loans,2021-08-06 12:45:17,2022-01-04 15:38:11,2022-01-19 15:06:21
302421270,fury_tasks,2020-10-08 17:57:29,2020-10-08 17:57:29,2020-10-08 17:57:32
256232808,fury_credit-card-upgrade-ios,2020-04-16 14:06:49,2021-12-22 13:24:57,2022-01-18 13:32:58
308636678,fury_credits-backend-eng-practices,2020-10-30 13:20:36,2022-01-07 16:50:32,2022-01-19 12:58:45
373291024,fury_credits-expected-loss-collect,2021-06-02 20:11:21,2022-01-05 21:09:20,2022-01-18 23:07:31
288508917,fury_credit-card-datahub-logger,2020-08-18 16:34:46,2020-08-18 16:35:08,2020-11-24 15:46:04
274497631,fury_credit-card-disable-android,2020-06-23 20:01:16,2021-07-15 18:09:27,2022-01-06 18:51:45
274507505,fury_credit-card-disable-ios,2020-06-23 20:57:41,2021-10-27 14:04:15,2022-01-18 13:34:28
281728178,fury_credit-card-chargebacks,2020-07-22 16:25:41,2021-12-15 19:35:12,2022-01-19 14:47:14
124126260,fury_credits-purchase-wrapper,2018-03-06 19:13:18,2021-12-03 17:56:26,2022-01-19 13:40:00
300045612,fury_credit-card-chargebacks-read,2020-09-30 19:56:39,2021-11-18 14:28:43,2021-11-18 14:28:47
359496995,fury_credit-card-adjustments-bo,2021-04-19 14:53:06,2021-12-03 17:16:45,2021-12-03 17:16:44
291124329,fury_credit-card-activities-api,2020-08-28 18:58:36,2021-12-23 17:05:33,2022-01-19 11:13:41
116860220,fury_credits-api,2018-01-09 19:26:49,2022-01-07 18:58:06,2022-01-14 17:10:54
341353959,fury_credit-card-payments-read,2021-02-22 22:20:36,2021-06-11 14:10:04,2021-09-02 20:53:55
150111717,fury_credits-risk-teradata-jobs,2018-09-24 14:02:52,2022-01-10 20:56:00,2022-01-19 14:02:29
68239375,fury_credits-core-search-go,2016-09-14 20:08:44,2021-12-29 20:20:09,2022-01-14 14:37:01
333566838,fury_credit-card-statements-bo,2021-01-27 21:35:46,2022-01-18 20:25:04,2022-01-18 20:35:32
292071814,fury_credit-card-consumptions,2020-09-01 18:06:32,2022-01-10 20:06:48,2022-01-13 14:52:02
288553771,fury_credit-card-authorizations,2020-08-18 20:06:49,2022-01-07 20:16:46,2022-01-07 20:16:48
362477093,fury_credit-card-purchases-consist,2021-04-28 13:27:49,2021-05-04 12:40:57,2022-01-18 22:51:02
230309714,fury_credits-risk-modeling-merchant,2019-12-26 18:25:45,2019-12-26 18:25:53,2021-02-23 23:42:00
285351738,fury_credit-card-purchases-write,2020-08-05 16:52:34,2021-12-22 17:49:26,2022-01-19 14:06:57
161360795,fury_credits-risk-modeling,2018-12-11 16:17:04,2021-11-09 19:23:07,2021-06-25 20:43:54
302666427,fury_credit-card-purchases-read,2020-10-09 14:32:22,2021-12-16 15:37:53,2022-01-13 14:40:25
187286075,fury_credits-risk-datasource-engine,2019-05-17 21:55:49,2021-12-27 13:10:35,2022-01-17 19:31:30
192596720,fury_credits-jobs,2019-06-18 18:57:41,2019-11-25 18:39:50,2021-09-15 19:00:29
207903058,fury_credits-user-lifecycle,2019-09-11 20:41:59,2021-10-29 14:03:49,2021-10-29 14:03:54
350769881,fury_merchants-churn-multisite-eo,2021-03-23 15:49:52,2021-10-15 17:54:47,2021-10-15 17:55:09
290784941,fury_credit-card-payments,2020-08-27 13:37:21,2022-01-05 13:09:43,2022-01-19 14:42:29
124235032,fury_credits-users,2018-03-07 12:48:15,2022-01-07 12:51:08,2022-01-14 12:59:20
281981979,fury_credit-card-accounts-front,2020-07-23 14:59:31,2022-01-07 14:10:25,2022-01-14 17:03:30
372910858,fury_credit-card-debts,2021-06-01 17:26:27,2022-01-10 12:38:09,2022-01-17 16:54:03
181724226,fury_frink,2019-04-16 16:10:53,2021-12-14 16:14:57,2021-12-14 16:14:54
274672234,fury_credit-card-accounts-write,2020-06-24 13:12:55,2022-01-10 17:50:12,2022-01-18 20:38:03
319986256,fury_credit-card-cards-write,2020-12-09 14:44:33,2022-01-05 13:38:55,2022-01-17 18:08:50
368609040,fury_nosis-enrichment-infra,2021-05-18 17:09:07,2021-12-29 19:20:35,2021-12-29 19:46:12
186045096,fury_credits-reporting,2019-05-10 19:41:28,2022-01-07 21:30:50,2022-01-18 17:07:58
267103765,fury_credit-card-processor,2020-05-26 17:08:59,2022-01-10 13:21:18,2022-01-12 14:45:56
294184248,fury_credit-card-statement-write,2020-09-09 17:35:56,2022-01-07 18:24:59,2022-01-15 00:37:16
77942121,fury_credits-money-advances,2017-01-03 18:24:50,2021-12-07 05:41:38,2022-01-14 16:20:03
211151779,fury_credits-portfolio-sale,2019-09-26 18:04:44,2022-01-07 19:22:34,2022-01-18 18:14:31
264933460,fury_credit-card-proposals,2020-05-18 12:31:38,2021-12-29 12:54:47,2022-01-19 13:12:32
85205267,fury_credits-documents,2017-03-16 14:29:56,2022-01-05 13:27:11,2022-01-18 13:00:08
112776869,fury_credits-external-providers,2017-12-01 19:09:25,2021-12-11 01:23:49,2021-12-11 01:23:48
151725666,fury_credits-risk-scoring-jobs,2018-10-05 13:34:53,2021-12-11 21:50:21,2021-12-11 21:50:17
107557201,fury_credits-identity-validation,2017-10-19 14:27:25,2021-11-23 20:37:54,2021-11-27 23:19:43
131032167,fury_credits-go-commons,2018-04-25 16:09:03,2021-10-07 16:46:32,2021-10-07 16:49:44
271541345,fury_credits-loan-requests,2020-06-11 12:32:23,2021-12-29 19:15:16,2022-01-02 06:39:06
276415740,fury_credit-card-email-templates,2020-07-01 15:33:49,2022-01-05 18:49:13,2022-01-05 18:49:11
132369105,fury_credits-payment-options-proxy,2018-05-06 19:23:37,2021-10-22 12:42:26,2021-10-22 12:42:26
340057452,fury_credits-platform-fund,2021-02-18 13:24:31,2022-01-10 13:24:47,2022-01-18 20:28:41
175274586,fury_credits-regulations,2019-03-12 18:33:36,2021-04-15 20:53:20,2021-09-02 22:37:48
267320702,fury_credits-user-information,2020-05-27 13:01:21,2021-11-23 20:36:08,2021-11-27 23:19:22
230747115,fury_credits-user-providers,2019-12-29 12:27:51,2021-10-22 13:49:33,2021-11-16 11:43:28
205385194,fury_credits-user-payment-methods,2019-08-30 13:13:08,2021-07-14 14:25:44,2021-09-03 12:45:07
238763911,fury_credit-card-business-core,2020-02-06 19:09:53,2022-01-04 19:32:38,2022-01-04 19:34:13
271098096,fury_credits-external-sdk-conductor,2020-06-09 20:02:52,2021-12-28 19:33:37,2022-01-07 17:13:52
217608252,fury_credits-spl-collector,2019-10-25 20:15:02,2021-11-05 16:13:28,2021-11-05 16:13:28
197647254,fury_credits-risk-mock-server,2019-07-18 19:44:40,2019-07-23 13:01:48,2021-02-18 19:05:51
230299037,fury_credits-captalys-integration,2019-12-26 17:02:11,2021-10-28 14:24:41,2021-12-09 15:11:00
283263289,fury_credits-financial-providers,2020-07-28 16:08:11,2022-01-10 19:30:33,2022-01-19 14:33:46
69977189,fury_credits-admin-frontend,2016-10-04 15:09:15,2021-12-31 22:18:56,2021-12-31 22:19:32
0,,0001-01-01 00:00:00,0001-01-01 00:00:00,0001-01-01 00:00:00
351562787,fury_credit-card-key-manager-lib,2021-03-25 20:10:37,2021-07-15 21:47:51,2021-09-15 19:02:33
0,,0001-01-01 00:00:00,0001-01-01 00:00:00,0001-01-01 00:00:00
106590346,fury_credits-risk-scoring-api,2017-10-11 18:02:20,2021-12-21 15:20:39,2021-12-22 01:12:48
397575755,fury_credit-card-payment-plans,2021-08-18 11:27:09,2022-01-10 15:51:19,2022-01-19 13:47:00
155766741,fury_credits-risk-engine,2018-11-01 19:40:38,2022-01-07 21:01:51,2022-01-19 15:02:05
327674344,fury_credit-card-limits,2021-01-07 17:01:21,2022-01-10 17:02:51,2022-01-19 11:55:55
299685875,fury_credit-card-accounts-bi,2020-09-29 17:11:54,2021-12-17 14:43:43,2021-12-17 15:10:45
95450115,fury_credits-platform,2017-06-26 13:37:35,2021-12-14 18:34:40,2022-01-18 20:29:18
313707426,fury_credit-card-journey-scheduler,2020-11-17 18:26:48,2022-01-06 00:05:09,2022-01-18 12:48:11
331421423,fury_credits-cb2-go-scripts,2021-01-20 20:18:47,2021-12-29 17:52:32,2022-01-17 13:51:58
357311438,fury_credits-credit-lines,2021-04-12 19:14:21,2022-01-05 21:13:26,2022-01-13 14:20:06
317639388,fury_credits-debt-crm-sync,2020-12-01 18:59:21,2022-01-10 15:32:01,2022-01-19 12:01:19
386398369,fury_upsell-negativizados,2021-07-15 19:08:11,2021-07-15 19:08:20,2021-07-15 19:08:33
333412125,fury_credit-card-anticipations-read,2021-01-27 12:24:41,2021-05-04 14:21:48,2021-09-02 20:46:39
333939381,fury_credit-card-notifications-api,2021-01-28 20:54:35,2022-01-06 14:36:38,2022-01-18 19:44:57
269388278,fury_credits-money-advances-users,2020-06-04 14:55:30,2021-10-07 16:23:23,2022-01-18 19:00:13
111010560,fury_credits-payments,2017-11-16 19:02:03,2021-12-21 16:28:38,2021-12-22 18:40:11
337181476,fury_credit-card-dashboard-android,2021-02-08 19:09:32,2021-10-22 14:32:33,2022-01-04 04:25:15
337181357,fury_credits-scripts,2021-02-08 19:09:04,2021-11-05 22:49:36,2021-10-13 14:34:16
313699617,fury_credit-card-collection-journey,2020-11-17 17:53:45,2021-12-30 15:02:53,2022-01-17 13:26:49
233676802,fury_credits-spl-collections-search,2020-01-13 19:33:14,2021-11-05 15:09:21,2021-11-05 15:09:47
273504177,fury_credits-accrual,2020-06-19 13:45:27,2021-10-07 19:29:56,2021-12-14 12:11:52
297778626,fury_fda-nmana-test,2020-09-22 21:39:42,2020-09-22 21:39:52,2021-03-11 19:49:24
131162827,fury_credits-engage,2018-04-26 13:50:29,2022-01-10 14:12:15,2022-01-17 03:54:41
143923642,fury_credits-debt-rollovers,2018-08-07 20:28:50,2022-01-06 18:21:45,2022-01-19 15:06:11
277865167,fury_credits-debt-promises,2020-07-07 16:15:31,2021-12-13 12:24:57,2022-01-18 12:23:35
329688041,fury_credits-debt-campaigns,2021-01-14 17:33:05,2021-12-29 19:14:59,2022-01-09 23:37:30
64960760,fury_credits-repayments,2016-08-04 19:14:17,2021-12-14 15:45:39,2022-01-04 19:04:33
346733545,fury_consumers-recurrence-mlb,2021-03-11 14:41:18,2021-03-16 21:17:08,2021-06-24 17:38:26
209533012,fury_credits-files-exchange,2019-09-19 11:09:36,2021-12-29 18:26:45,2022-01-13 23:54:32
157606884,fury_credits-allocations,2018-11-14 20:28:38,2022-01-05 20:56:43,2022-01-17 20:21:04
233624245,fury_credits-due-debt-collector,2020-01-13 15:12:26,2022-01-06 14:50:29,2022-01-14 19:36:20
236061191,fury_credits-early-repayments,2020-01-24 18:38:55,2022-01-07 13:42:09,2022-01-19 14:45:46
793
